id,date,time,x,y
90,2004/1/1,1:5:0,93.4,907.2,
91,2004/1/1,1:5:0,566.2,633.6,
92,2004/1/1,1:5:0,359,688.6,
93,2004/1/1,1:5:0,548,1091.6,
94,2004/1/1,1:5:0,569.6,1114.8,
95,2004/1/1,1:5:0,40.8,624.4,
96,2004/1/1,1:5:0,471.4,148.4,
97,2004/1/1,1:5:0,512.4,784.0,
98,2004/1/1,1:5:0,163.4,245.2,
99,2004/1/1,1:5:0,742,882.8,
100,2004/1/1,1:5:0,91.8,622.8,
1,2004/1/1,1:6:0,145.8,152.2,
2,2004/1/1,1:6:0,481,200.4,
3,2004/1/1,1:6:0,365.4,548.6,
4,2004/1/1,1:6:0,659.4,257.0,
5,2004/1/1,1:6:0,195,207.8,
6,2004/1/1,1:6:0,695.2,989.4,
7,2004/1/1,1:6:0,368.8,169.8,
8,2004/1/1,1:6:0,542.8,121.8,
9,2004/1/1,1:6:0,712.8,208.8,
10,2004/1/1,1:6:0,645,219.2,
11,2004/1/1,1:6:0,733.6,876.4,
12,2004/1/1,1:6:0,91.2,1210.0,
13,2004/1/1,1:6:0,474,140.2,
14,2004/1/1,1:6:0,721.4,42.6,
15,2004/1/1,1:6:0,672.2,129.6,
16,2004/1/1,1:6:0,532,890.8,
17,2004/1/1,1:6:0,582.6,152.4,
18,2004/1/1,1:6:0,213,1050.6,
19,2004/1/1,1:6:0,217.4,1009.8,
20,2004/1/1,1:6:0,304.2,709.0,
21,2004/1/1,1:6:0,564,773.0,
22,2004/1/1,1:6:0,303.6,622.8,
23,2004/1/1,1:6:0,309.8,910.0,
24,2004/1/1,1:6:0,561.2,683.8,
25,2004/1/1,1:6:0,166,951.0,
26,2004/1/1,1:6:0,579,664.0,
27,2004/1/1,1:6:0,633.4,528.8,
28,2004/1/1,1:6:0,247.4,1109.0,
29,2004/1/1,1:6:0,489,626.0,
30,2004/1/1,1:6:0,637.8,373.2,
31,2004/1/1,1:6:0,262.4,566.8,
32,2004/1/1,1:6:0,302,44.8,
33,2004/1/1,1:6:0,258.2,281.2,
34,2004/1/1,1:6:0,151.8,980.0,
35,2004/1/1,1:6:0,374.8,1102.6,
36,2004/1/1,1:6:0,696.2,566.4,
37,2004/1/1,1:6:0,670.6,990.2,
38,2004/1/1,1:6:0,357.6,1116.2,
39,2004/1/1,1:6:0,582,1009.6,
40,2004/1/1,1:6:0,691.2,258.0,
41,2004/1/1,1:6:0,66.6,1011.4,
42,2004/1/1,1:6:0,765.8,688.6,
43,2004/1/1,1:6:0,160.6,567.0,
44,2004/1/1,1:6:0,716.8,150.8,
45,2004/1/1,1:6:0,570.8,686.8,
46,2004/1/1,1:6:0,91,895.4,
47,2004/1/1,1:6:0,553.4,293.2,
48,2004/1/1,1:6:0,582.8,286.4,
49,2004/1/1,1:6:0,681,563.6,
50,2004/1/1,1:6:0,365.6,1093.0,
51,2004/1/1,1:6:0,710.2,240.2,
52,2004/1/1,1:6:0,692.6,133.6,
53,2004/1/1,1:6:0,571.4,114.6,
54,2004/1/1,1:6:0,142,177.8,
55,2004/1/1,1:6:0,201,1219.2,
56,2004/1/1,1:6:0,261.6,985.2,
57,2004/1/1,1:6:0,636.2,1047.6,
58,2004/1/1,1:6:0,757,1091.4,
59,2004/1/1,1:6:0,416,1045.0,
60,2004/1/1,1:6:0,564,669.2,
61,2004/1/1,1:6:0,134,546.4,
62,2004/1/1,1:6:0,160.2,571.8,
63,2004/1/1,1:6:0,71.6,767.4,
64,2004/1/1,1:6:0,476.8,679.6,
65,2004/1/1,1:6:0,359.6,584.6,
66,2004/1/1,1:6:0,130,161.2,
67,2004/1/1,1:6:0,300.4,367.8,
68,2004/1/1,1:6:0,571.8,1121.6,
69,2004/1/1,1:6:0,586,581.4,
70,2004/1/1,1:6:0,723.6,465.0,
71,2004/1/1,1:6:0,447.2,160.8,
72,2004/1/1,1:6:0,740.8,31.6,
73,2004/1/1,1:6:0,266.6,990.2,
74,2004/1/1,1:6:0,740.8,890.2,
75,2004/1/1,1:6:0,558.4,583.8,
76,2004/1/1,1:6:0,274.6,602.8,
77,2004/1/1,1:6:0,607,695.8,
78,2004/1/1,1:6:0,89.8,892.6,
79,2004/1/1,1:6:0,755.6,68.0,
80,2004/1/1,1:6:0,137.6,550.8,
81,2004/1/1,1:6:0,649.2,191.0,
82,2004/1/1,1:6:0,558.2,582.0,
83,2004/1/1,1:6:0,354.4,258.2,
84,2004/1/1,1:6:0,625.4,716.2,
85,2004/1/1,1:6:0,203.6,718.8,
86,2004/1/1,1:6:0,120.2,1197.2,
87,2004/1/1,1:6:0,690.4,250.0,
88,2004/1/1,1:6:0,739.4,800.8,
89,2004/1/1,1:6:0,283.4,698.0,
90,2004/1/1,1:6:0,94.8,908.4,
91,2004/1/1,1:6:0,585.4,632.2,
92,2004/1/1,1:6:0,359,690.0,
93,2004/1/1,1:6:0,547.6,1093.4,
94,2004/1/1,1:6:0,568.2,1114.8,
95,2004/1/1,1:6:0,32.4,626.0,
96,2004/1/1,1:6:0,470,148.4,
97,2004/1/1,1:6:0,511.8,783.0,
98,2004/1/1,1:6:0,163.8,243.8,
99,2004/1/1,1:6:0,742,881.4,
100,2004/1/1,1:6:0,86.4,624.4,
1,2004/1/1,1:7:0,144.2,151.0,
2,2004/1/1,1:7:0,480.2,200.4,
3,2004/1/1,1:7:0,364.8,547.6,
4,2004/1/1,1:7:0,658,256.6,
5,2004/1/1,1:7:0,180,209.6,
6,2004/1/1,1:7:0,695.2,988.8,
7,2004/1/1,1:7:0,368,170.8,
8,2004/1/1,1:7:0,543.2,121.4,
9,2004/1/1,1:7:0,694.8,207.4,
10,2004/1/1,1:7:0,651.6,217.4,
11,2004/1/1,1:7:0,733.8,876.2,
12,2004/1/1,1:7:0,91.6,1209.6,
13,2004/1/1,1:7:0,472.2,141.0,
14,2004/1/1,1:7:0,721.4,41.2,
15,2004/1/1,1:7:0,672,128.6,
16,2004/1/1,1:7:0,531.4,892.4,
17,2004/1/1,1:7:0,584,151.2,
18,2004/1/1,1:7:0,209.8,1065.0,
19,2004/1/1,1:7:0,219.2,1001.0,
20,2004/1/1,1:7:0,303.2,708.0,
21,2004/1/1,1:7:0,564.8,771.4,
22,2004/1/1,1:7:0,300.2,622.8,
23,2004/1/1,1:7:0,310.6,911.6,
24,2004/1/1,1:7:0,561.8,685.0,
25,2004/1/1,1:7:0,166.4,950.8,
26,2004/1/1,1:7:0,578.4,663.2,
27,2004/1/1,1:7:0,631.6,507.8,
28,2004/1/1,1:7:0,246,1109.0,
29,2004/1/1,1:7:0,473.4,627.4,
30,2004/1/1,1:7:0,636,363.4,
31,2004/1/1,1:7:0,262.4,565.4,
32,2004/1/1,1:7:0,302.8,44.8,
33,2004/1/1,1:7:0,257.2,281.8,
34,2004/1/1,1:7:0,151.2,980.2,
35,2004/1/1,1:7:0,375.4,1102.6,
36,2004/1/1,1:7:0,696.2,565.6,
37,2004/1/1,1:7:0,672.2,988.4,
38,2004/1/1,1:7:0,357.8,1114.4,
39,2004/1/1,1:7:0,580.4,1010.2,
40,2004/1/1,1:7:0,690.6,258.0,
41,2004/1/1,1:7:0,66.6,1012.0,
42,2004/1/1,1:7:0,766.2,687.0,
43,2004/1/1,1:7:0,161.4,567.6,
44,2004/1/1,1:7:0,717.6,149.8,
45,2004/1/1,1:7:0,570.8,686.8,
46,2004/1/1,1:7:0,92.6,896.6,
47,2004/1/1,1:7:0,553.4,295.0,
48,2004/1/1,1:7:0,581.8,286.4,
49,2004/1/1,1:7:0,682.2,561.8,
50,2004/1/1,1:7:0,365.6,1092.8,
51,2004/1/1,1:7:0,709.4,239.0,
52,2004/1/1,1:7:0,694,133.2,
53,2004/1/1,1:7:0,572.6,113.6,
54,2004/1/1,1:7:0,143.2,179.0,
55,2004/1/1,1:7:0,202.6,1220.0,
56,2004/1/1,1:7:0,261,985.2,
57,2004/1/1,1:7:0,615,1042.8,
58,2004/1/1,1:7:0,758.2,1093.2,
59,2004/1/1,1:7:0,406.6,1045.0,
60,2004/1/1,1:7:0,564.2,670.4,
61,2004/1/1,1:7:0,134.8,545.8,
62,2004/1/1,1:7:0,162,573.0,
63,2004/1/1,1:7:0,73.2,768.4,
64,2004/1/1,1:7:0,478,680.8,
65,2004/1/1,1:7:0,359.2,585.0,
66,2004/1/1,1:7:0,130,160.4,
67,2004/1/1,1:7:0,301.6,368.6,
68,2004/1/1,1:7:0,570.6,1120.0,
69,2004/1/1,1:7:0,584.8,582.4,
70,2004/1/1,1:7:0,724,463.4,
71,2004/1/1,1:7:0,445.4,160.0,
72,2004/1/1,1:7:0,740.8,31.6,
73,2004/1/1,1:7:0,267,989.6,
74,2004/1/1,1:7:0,740,891.2,
75,2004/1/1,1:7:0,558.4,585.2,
76,2004/1/1,1:7:0,273,601.6,
77,2004/1/1,1:7:0,608.8,697.6,
78,2004/1/1,1:7:0,90.8,893.8,
79,2004/1/1,1:7:0,756.8,66.8,
80,2004/1/1,1:7:0,136.4,550.0,
81,2004/1/1,1:7:0,648.6,192.6,
82,2004/1/1,1:7:0,557.8,583.4,
83,2004/1/1,1:7:0,356.2,256.6,
84,2004/1/1,1:7:0,627,726.4,
85,2004/1/1,1:7:0,202.4,722.8,
86,2004/1/1,1:7:0,119.4,1198.8,
87,2004/1/1,1:7:0,691.8,249.2,
88,2004/1/1,1:7:0,741,800.4,
89,2004/1/1,1:7:0,282.8,699.2,
90,2004/1/1,1:7:0,96.2,907.8,
91,2004/1/1,1:7:0,602.8,631.6,
92,2004/1/1,1:7:0,358.4,689.2,
93,2004/1/1,1:7:0,546,1093.6,
94,2004/1/1,1:7:0,568.2,1113.4,
95,2004/1/1,1:7:0,16.4,627.8,
96,2004/1/1,1:7:0,468.2,147.8,
97,2004/1/1,1:7:0,512.4,783.4,
98,2004/1/1,1:7:0,162.2,244.6,
99,2004/1/1,1:7:0,741.4,881.8,
100,2004/1/1,1:7:0,77.2,623.8,
1,2004/1/1,1:8:0,142.4,150.4,
2,2004/1/1,1:8:0,479.2,200.2,
3,2004/1/1,1:8:0,363.4,546.8,
4,2004/1/1,1:8:0,659,257.0,
5,2004/1/1,1:8:0,159,209.6,
6,2004/1/1,1:8:0,694,988.4,
7,2004/1/1,1:8:0,367.8,172.6,
8,2004/1/1,1:8:0,541.6,120.8,
9,2004/1/1,1:8:0,681,206.6,
10,2004/1/1,1:8:0,661.4,217.4,
11,2004/1/1,1:8:0,735.4,875.0,
12,2004/1/1,1:8:0,89.8,1211.0,
13,2004/1/1,1:8:0,471,141.6,
14,2004/1/1,1:8:0,721.4,42.8,
15,2004/1/1,1:8:0,673.8,128.6,
16,2004/1/1,1:8:0,530,891.6,
17,2004/1/1,1:8:0,585.2,151.8,
18,2004/1/1,1:8:0,208.2,1084.4,
19,2004/1/1,1:8:0,219.6,995.6,
20,2004/1/1,1:8:0,305,709.6,
21,2004/1/1,1:8:0,564,771.6,
22,2004/1/1,1:8:0,296.6,621.8,
23,2004/1/1,1:8:0,309.8,911.2,
24,2004/1/1,1:8:0,560,686.2,
25,2004/1/1,1:8:0,167.4,951.0,
26,2004/1/1,1:8:0,577.4,662.8,
27,2004/1/1,1:8:0,631,531.4,
28,2004/1/1,1:8:0,245.4,1109.2,
29,2004/1/1,1:8:0,460,626.4,
30,2004/1/1,1:8:0,636.2,355.2,
31,2004/1/1,1:8:0,260.8,564.4,
32,2004/1/1,1:8:0,301.6,44.8,
33,2004/1/1,1:8:0,257,281.8,
34,2004/1/1,1:8:0,150.6,978.6,
35,2004/1/1,1:8:0,373.6,1102.4,
36,2004/1/1,1:8:0,696.8,565.6,
37,2004/1/1,1:8:0,673.8,988.2,
38,2004/1/1,1:8:0,358,1113.4,
39,2004/1/1,1:8:0,580.2,1009.0,
40,2004/1/1,1:8:0,692,257.6,
41,2004/1/1,1:8:0,64.8,1013.2,
42,2004/1/1,1:8:0,764.6,686.6,
43,2004/1/1,1:8:0,162.2,568.0,
44,2004/1/1,1:8:0,719.2,150.0,
45,2004/1/1,1:8:0,569.2,686.8,
46,2004/1/1,1:8:0,92,896.0,
47,2004/1/1,1:8:0,553.4,295.0,
48,2004/1/1,1:8:0,582,284.6,
49,2004/1/1,1:8:0,680.8,561.0,
50,2004/1/1,1:8:0,364.4,1092.4,
51,2004/1/1,1:8:0,709.2,238.8,
52,2004/1/1,1:8:0,692.2,132.8,
53,2004/1/1,1:8:0,573,115.4,
54,2004/1/1,1:8:0,144.2,180.6,
55,2004/1/1,1:8:0,201.6,1225.0,
56,2004/1/1,1:8:0,261,983.4,
57,2004/1/1,1:8:0,611.2,1043.0,
58,2004/1/1,1:8:0,756.6,1094.4,
59,2004/1/1,1:8:0,395.4,1046.4,
60,2004/1/1,1:8:0,565.2,671.0,
61,2004/1/1,1:8:0,134.4,547.2,
62,2004/1/1,1:8:0,161,573.2,
63,2004/1/1,1:8:0,73.6,769.2,
64,2004/1/1,1:8:0,477.2,682.2,
65,2004/1/1,1:8:0,359,585.2,
66,2004/1/1,1:8:0,128.2,162.2,
67,2004/1/1,1:8:0,303.4,367.2,
68,2004/1/1,1:8:0,571.6,1119.2,
69,2004/1/1,1:8:0,584.8,581.4,
70,2004/1/1,1:8:0,723,461.6,
71,2004/1/1,1:8:0,445.4,161.8,
72,2004/1/1,1:8:0,742.6,32.2,
73,2004/1/1,1:8:0,266.4,988.8,
74,2004/1/1,1:8:0,739.8,892.2,
75,2004/1/1,1:8:0,560.2,586.0,
76,2004/1/1,1:8:0,271.6,602.6,
77,2004/1/1,1:8:0,609.4,697.2,
78,2004/1/1,1:8:0,91.4,895.2,
79,2004/1/1,1:8:0,756.4,67.6,
80,2004/1/1,1:8:0,136.2,549.4,
81,2004/1/1,1:8:0,650.4,192.2,
82,2004/1/1,1:8:0,559.2,582.0,
83,2004/1/1,1:8:0,357.4,257.2,
84,2004/1/1,1:8:0,628,742.6,
85,2004/1/1,1:8:0,202.4,729.2,
86,2004/1/1,1:8:0,117.8,1197.2,
87,2004/1/1,1:8:0,690,249.6,
88,2004/1/1,1:8:0,740.6,801.6,
89,2004/1/1,1:8:0,282.4,701.0,
90,2004/1/1,1:8:0,94.6,907.6,
91,2004/1/1,1:8:0,626,632.2,
92,2004/1/1,1:8:0,357.4,690.2,
93,2004/1/1,1:8:0,544.4,1092.6,
94,2004/1/1,1:8:0,567.6,1112.4,
95,2004/1/1,1:8:0,3,626.0,
96,2004/1/1,1:8:0,469.2,148.6,
97,2004/1/1,1:8:0,513.6,782.2,
98,2004/1/1,1:8:0,164,245.4,
99,2004/1/1,1:8:0,742.4,881.8,
100,2004/1/1,1:8:0,73.2,622.8,
1,2004/1/1,1:9:0,142,149.8,
2,2004/1/1,1:9:0,480.4,200.0,
3,2004/1/1,1:9:0,362.4,546.6,
4,2004/1/1,1:9:0,659.2,258.6,
5,2004/1/1,1:9:0,138.2,211.2,
6,2004/1/1,1:9:0,692.2,990.0,
7,2004/1/1,1:9:0,366.2,174.2,
8,2004/1/1,1:9:0,541.2,119.0,
9,2004/1/1,1:9:0,666.6,207.2,
10,2004/1/1,1:9:0,669.8,217.2,
11,2004/1/1,1:9:0,734.6,874.2,
12,2004/1/1,1:9:0,89,1209.4,
13,2004/1/1,1:9:0,471.6,143.2,
14,2004/1/1,1:9:0,721,42.6,
15,2004/1/1,1:9:0,674.2,129.6,
16,2004/1/1,1:9:0,528.8,890.6,
17,2004/1/1,1:9:0,586.4,152.0,
18,2004/1/1,1:9:0,209.6,1102.2,
19,2004/1/1,1:9:0,219.6,995.6,
20,2004/1/1,1:9:0,306.2,709.4,
21,2004/1/1,1:9:0,565.2,771.4,
22,2004/1/1,1:9:0,294.8,621.4,
23,2004/1/1,1:9:0,308.4,913.0,
24,2004/1/1,1:9:0,558.4,684.6,
25,2004/1/1,1:9:0,167.6,951.2,
26,2004/1/1,1:9:0,579,663.2,
27,2004/1/1,1:9:0,632.6,556.4,
28,2004/1/1,1:9:0,243.6,1108.4,
29,2004/1/1,1:9:0,444.2,625.2,
30,2004/1/1,1:9:0,635.8,345.6,
31,2004/1/1,1:9:0,260.8,565.8,
32,2004/1/1,1:9:0,301.6,44.2,
33,2004/1/1,1:9:0,257.4,282.4,
34,2004/1/1,1:9:0,152,980.4,
35,2004/1/1,1:9:0,372.2,1103.4,
36,2004/1/1,1:9:0,695.2,565.8,
37,2004/1/1,1:9:0,672.8,988.2,
38,2004/1/1,1:9:0,357.6,1113.2,
39,2004/1/1,1:9:0,578.4,1010.0,
40,2004/1/1,1:9:0,693.4,259.4,
41,2004/1/1,1:9:0,64.8,1013.6,
42,2004/1/1,1:9:0,762.8,687.2,
43,2004/1/1,1:9:0,162.6,569.2,
44,2004/1/1,1:9:0,720.8,150.4,
45,2004/1/1,1:9:0,567.6,685.0,
46,2004/1/1,1:9:0,93.8,894.8,
47,2004/1/1,1:9:0,555.2,295.0,
48,2004/1/1,1:9:0,583.8,285.4,
49,2004/1/1,1:9:0,679,561.2,
50,2004/1/1,1:9:0,363.2,1093.4,
51,2004/1/1,1:9:0,709.4,239.4,
52,2004/1/1,1:9:0,690.8,134.2,
53,2004/1/1,1:9:0,572.8,114.0,
54,2004/1/1,1:9:0,143.4,179.8,
55,2004/1/1,1:9:0,200.2,1226.6,
56,2004/1/1,1:9:0,261,983.4,
57,2004/1/1,1:9:0,607.6,1041.4,
58,2004/1/1,1:9:0,757.2,1096.2,
59,2004/1/1,1:9:0,380.4,1048.0,
60,2004/1/1,1:9:0,565.2,672.4,
61,2004/1/1,1:9:0,134.2,546.4,
62,2004/1/1,1:9:0,160.2,572.0,
63,2004/1/1,1:9:0,74,767.4,
64,2004/1/1,1:9:0,478.8,682.4,
65,2004/1/1,1:9:0,359.6,583.8,
66,2004/1/1,1:9:0,129,162.0,
67,2004/1/1,1:9:0,303.4,366.0,
68,2004/1/1,1:9:0,573.4,1118.6,
69,2004/1/1,1:9:0,583.2,582.6,
70,2004/1/1,1:9:0,723,461.6,
71,2004/1/1,1:9:0,444,160.2,
72,2004/1/1,1:9:0,744.2,32.2,
73,2004/1/1,1:9:0,268.2,987.0,
74,2004/1/1,1:9:0,741,893.2,
75,2004/1/1,1:9:0,558.8,585.6,
76,2004/1/1,1:9:0,271,602.0,
77,2004/1/1,1:9:0,609.4,696.8,
78,2004/1/1,1:9:0,92,896.2,
79,2004/1/1,1:9:0,756.6,69.2,
80,2004/1/1,1:9:0,135,548.0,
81,2004/1/1,1:9:0,651,193.8,
82,2004/1/1,1:9:0,558.4,580.4,
83,2004/1/1,1:9:0,358.8,258.8,
84,2004/1/1,1:9:0,628.2,762.4,
85,2004/1/1,1:9:0,203.6,732.8,
86,2004/1/1,1:9:0,117.4,1195.4,
87,2004/1/1,1:9:0,688.8,251.4,
88,2004/1/1,1:9:0,739.6,803.4,
89,2004/1/1,1:9:0,281.8,702.8,
90,2004/1/1,1:9:0,95.2,906.6,
91,2004/1/1,1:9:0,645,638.0,
92,2004/1/1,1:9:0,357.4,691.6,
93,2004/1/1,1:9:0,546,1091.6,
94,2004/1/1,1:9:0,566.4,1112.4,
95,2004/1/1,1:9:0,10,632.2,
96,2004/1/1,1:9:0,468.8,150.0,
97,2004/1/1,1:9:0,512.8,783.0,
98,2004/1/1,1:9:0,164,246.4,
99,2004/1/1,1:9:0,741.8,882.0,
100,2004/1/1,1:9:0,69.2,624.6,
1,2004/1/1,1:10:0,142.2,149.0,
2,2004/1/1,1:10:0,480.4,200.0,
3,2004/1/1,1:10:0,362.6,546.6,
4,2004/1/1,1:10:0,661,257.2,
5,2004/1/1,1:10:0,161.2,211.6,
6,2004/1/1,1:10:0,692.6,990.2,
7,2004/1/1,1:10:0,368,174.2,
8,2004/1/1,1:10:0,541.6,118.6,
9,2004/1/1,1:10:0,650.6,209.0,
10,2004/1/1,1:10:0,678,217.2,
11,2004/1/1,1:10:0,733.2,875.8,
12,2004/1/1,1:10:0,88.4,1209.6,
13,2004/1/1,1:10:0,472.6,143.8,
14,2004/1/1,1:10:0,721.8,42.8,
15,2004/1/1,1:10:0,676,130.4,
16,2004/1/1,1:10:0,527.6,890.6,
17,2004/1/1,1:10:0,587.8,153.6,
18,2004/1/1,1:10:0,211,1120.6,
19,2004/1/1,1:10:0,218.8,990.0,
20,2004/1/1,1:10:0,306.2,710.0,
21,2004/1/1,1:10:0,566.4,770.6,
22,2004/1/1,1:10:0,293.8,620.4,
23,2004/1/1,1:10:0,307.8,913.0,
24,2004/1/1,1:10:0,557.6,686.2,
25,2004/1/1,1:10:0,168.4,950.8,
26,2004/1/1,1:10:0,578.4,663.0,
27,2004/1/1,1:10:0,631.4,538.6,
28,2004/1/1,1:10:0,244.2,1107.6,
29,2004/1/1,1:10:0,436.4,624.2,
30,2004/1/1,1:10:0,634.2,332.0,
31,2004/1/1,1:10:0,262,567.2,
32,2004/1/1,1:10:0,300.2,43.2,
33,2004/1/1,1:10:0,256,283.4,
34,2004/1/1,1:10:0,152.2,979.2,
35,2004/1/1,1:10:0,373,1103.6,
36,2004/1/1,1:10:0,694.6,566.8,
37,2004/1/1,1:10:0,671.4,987.8,
38,2004/1/1,1:10:0,359,1112.2,
39,2004/1/1,1:10:0,579.4,1009.4,
40,2004/1/1,1:10:0,692.8,257.8,
41,2004/1/1,1:10:0,64.2,1013.6,
42,2004/1/1,1:10:0,762.4,688.6,
43,2004/1/1,1:10:0,163.2,570.6,
44,2004/1/1,1:10:0,721.6,149.0,
45,2004/1/1,1:10:0,566.4,684.0,
46,2004/1/1,1:10:0,92.6,896.4,
47,2004/1/1,1:10:0,555.2,294.0,
48,2004/1/1,1:10:0,584.8,285.6,
49,2004/1/1,1:10:0,677.4,560.4,
50,2004/1/1,1:10:0,364.8,1093.4,
51,2004/1/1,1:10:0,708,237.6,
52,2004/1/1,1:10:0,690,132.6,
53,2004/1/1,1:10:0,573.8,114.8,
54,2004/1/1,1:10:0,143.2,180.0,
55,2004/1/1,1:10:0,200.2,1226.6,
56,2004/1/1,1:10:0,260.6,984.4,
57,2004/1/1,1:10:0,608.4,1041.6,
58,2004/1/1,1:10:0,757.2,1096.6,
59,2004/1/1,1:10:0,360.2,1048.6,
60,2004/1/1,1:10:0,566.8,672.2,
61,2004/1/1,1:10:0,136,545.4,
62,2004/1/1,1:10:0,160,571.4,
63,2004/1/1,1:10:0,72.2,767.0,
64,2004/1/1,1:10:0,479.6,680.6,
65,2004/1/1,1:10:0,357.8,582.0,
66,2004/1/1,1:10:0,128.8,163.8,
67,2004/1/1,1:10:0,303,365.0,
68,2004/1/1,1:10:0,572.4,1119.2,
69,2004/1/1,1:10:0,584.2,582.2,
70,2004/1/1,1:10:0,724,461.2,
71,2004/1/1,1:10:0,442.8,159.4,
72,2004/1/1,1:10:0,743.8,30.8,
73,2004/1/1,1:10:0,266.4,987.0,
74,2004/1/1,1:10:0,741.4,894.2,
75,2004/1/1,1:10:0,559.2,585.6,
76,2004/1/1,1:10:0,272.4,603.8,
77,2004/1/1,1:10:0,610.4,697.0,
78,2004/1/1,1:10:0,90.4,896.2,
79,2004/1/1,1:10:0,757,67.6,
80,2004/1/1,1:10:0,135.4,548.2,
81,2004/1/1,1:10:0,650.8,192.2,
82,2004/1/1,1:10:0,559.6,580.6,
83,2004/1/1,1:10:0,357.8,257.4,
84,2004/1/1,1:10:0,627.6,782.2,
85,2004/1/1,1:10:0,204.2,737.0,
86,2004/1/1,1:10:0,119.2,1193.6,
87,2004/1/1,1:10:0,690.2,252.8,
88,2004/1/1,1:10:0,739.6,803.8,
89,2004/1/1,1:10:0,280.6,702.6,
90,2004/1/1,1:10:0,96.8,907.0,
91,2004/1/1,1:10:0,648.2,638.2,
92,2004/1/1,1:10:0,359,690.0,
93,2004/1/1,1:10:0,545.4,1090.6,
94,2004/1/1,1:10:0,564.8,1110.8,
95,2004/1/1,1:10:0,27.4,631.8,
96,2004/1/1,1:10:0,468.2,148.6,
97,2004/1/1,1:10:0,512.2,784.0,
98,2004/1/1,1:10:0,165.8,248.0,
99,2004/1/1,1:10:0,741,882.0,
100,2004/1/1,1:10:0,61.4,624.0,
1,2004/1/1,1:11:0,141.2,147.6,
2,2004/1/1,1:11:0,482.2,201.4,
3,2004/1/1,1:11:0,363.6,544.8,
4,2004/1/1,1:11:0,661.2,255.8,
5,2004/1/1,1:11:0,183.4,213.4,
6,2004/1/1,1:11:0,691.8,991.0,
7,2004/1/1,1:11:0,366.6,174.2,
8,2004/1/1,1:11:0,541.4,119.6,
9,2004/1/1,1:11:0,632.8,210.4,
10,2004/1/1,1:11:0,688,216.4,
11,2004/1/1,1:11:0,732,874.8,
12,2004/1/1,1:11:0,86.6,1209.6,
13,2004/1/1,1:11:0,472.6,145.2,
14,2004/1/1,1:11:0,723.6,42.8,
15,2004/1/1,1:11:0,675.4,130.2,
16,2004/1/1,1:11:0,527.4,890.0,
17,2004/1/1,1:11:0,586.8,155.2,
18,2004/1/1,1:11:0,211.4,1146.4,
19,2004/1/1,1:11:0,219.2,986.6,
20,2004/1/1,1:11:0,306.2,709.4,
21,2004/1/1,1:11:0,566,772.4,
22,2004/1/1,1:11:0,293.8,620.4,
23,2004/1/1,1:11:0,308.8,913.0,
24,2004/1/1,1:11:0,556.6,686.4,
25,2004/1/1,1:11:0,167.8,952.6,
26,2004/1/1,1:11:0,579.2,663.2,
27,2004/1/1,1:11:0,633,562.0,
28,2004/1/1,1:11:0,245.6,1108.0,
29,2004/1/1,1:11:0,426.8,624.6,
30,2004/1/1,1:11:0,632.8,316.8,
31,2004/1/1,1:11:0,261.6,568.2,
32,2004/1/1,1:11:0,299.4,41.6,
33,2004/1/1,1:11:0,255.6,282.6,
34,2004/1/1,1:11:0,152.4,980.0,
35,2004/1/1,1:11:0,374.2,1103.6,
36,2004/1/1,1:11:0,695.6,566.0,
37,2004/1/1,1:11:0,673,987.8,
38,2004/1/1,1:11:0,358.6,1113.8,
39,2004/1/1,1:11:0,581,1010.0,
40,2004/1/1,1:11:0,694,257.2,
41,2004/1/1,1:11:0,62.4,1014.6,
42,2004/1/1,1:11:0,761.6,688.8,
43,2004/1/1,1:11:0,161.8,570.0,
44,2004/1/1,1:11:0,721,148.6,
45,2004/1/1,1:11:0,565,682.8,
46,2004/1/1,1:11:0,93,896.8,
47,2004/1/1,1:11:0,555.2,295.0,
48,2004/1/1,1:11:0,586.6,286.0,
49,2004/1/1,1:11:0,678.4,561.6,
50,2004/1/1,1:11:0,365.4,1094.0,
51,2004/1/1,1:11:0,709,237.6,
52,2004/1/1,1:11:0,689.2,133.8,
53,2004/1/1,1:11:0,575.4,115.0,
54,2004/1/1,1:11:0,144,181.0,
55,2004/1/1,1:11:0,200.4,1224.8,
56,2004/1/1,1:11:0,259.6,985.2,
57,2004/1/1,1:11:0,609.4,1042.6,
58,2004/1/1,1:11:0,757.2,1095.2,
59,2004/1/1,1:11:0,340.2,1047.6,
60,2004/1/1,1:11:0,565.2,673.0,
61,2004/1/1,1:11:0,136,544.0,
62,2004/1/1,1:11:0,158.8,572.8,
63,2004/1/1,1:11:0,71.8,766.2,
64,2004/1/1,1:11:0,479.6,679.4,
65,2004/1/1,1:11:0,358.4,581.4,
66,2004/1/1,1:11:0,129.6,165.6,
67,2004/1/1,1:11:0,304,365.4,
68,2004/1/1,1:11:0,571.6,1121.0,
69,2004/1/1,1:11:0,583.2,583.2,
70,2004/1/1,1:11:0,724.8,460.2,
71,2004/1/1,1:11:0,443.8,158.8,
72,2004/1/1,1:11:0,743,29.6,
73,2004/1/1,1:11:0,265,987.0,
74,2004/1/1,1:11:0,741.6,892.6,
75,2004/1/1,1:11:0,560.4,587.2,
76,2004/1/1,1:11:0,271.6,603.8,
77,2004/1/1,1:11:0,608.6,698.8,
78,2004/1/1,1:11:0,92,896.6,
